id,name,fan_count,talking_about_count,checkins,category,overall_star_rating,price_range,delivery,reserve,waiter,breakfast,lunch,dinner,coffee,drinks
159174204136107,Patio Drive-In Restaurant & Ice Cream Parlor,744,7,305,Ice Cream Shop,****,Between $10 - $99,False,False,True,False,True,True,True,False
120777321273115,Ray's Drive In Restaurant,2624,92,2050,Fast Food Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
195691568024,TheDriveIn,2098,47,1828,Fast Food Restaurant,****,Under $10,True,True,False,False,True,True,True,False
236424083058542,Mel's Drive In Restaurant,500,4,598,Drive In Restaurant,****,Under $10,False,False,False,True,True,True,True,True
78190344196,Circus Drive-in Restaurant,13194,6,3987,Burger Restaurant,****,Under $10,False,False,True,False,True,True,True,False
10150120793855453,Miner's Drive-In Restaurant,3339,1,15197,Burger Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
185522828220375,Greg's Drive In Restaurant,917,40,367,Family Style Restaurant,****,Under $10,False,True,False,False,True,True,False,False
531278410337427,Gillis' Drive In Restaurant,1014,34,539,Drive In Restaurant,****,Between $10 - $99,False,False,False,False,True,False,False,False
120318847984047,"At Siam Thai Cuisine, Best Thai Restaurant on International Drive",184,6,1831,Thai Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
365044896839074,Rucira Drive-In Restaurant,594,1,207,Indian Restaurant,***,Under $10,True,True,True,True,True,True,True,True
492566807536257,Green Leaf Restaurant and Drive In,1786,4,1836,Family Style Restaurant,****,Under $10,False,False,True,True,True,True,False,False
1665127107095201,Tin Cup Restaurant & Driving Range,1013,96,8544,Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
230977847869,SkyWay Drive In Restaurant,2199,9,1216,Fast Food Restaurant,****,Under $10,False,False,False,False,True,True,False,False
1687408724860936,"India Haat Restaurant and Bar, Drive Thru, Chef's Table",582,41,603,Indian Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
428358240708215,WEST DRIVE Parking/Restaurant,200,42,2068,Bar & Grill,****,Under $10,False,True,True,True,True,True,True,True
204542432911543,Parkette Drive-In Restaurant,2877,4,6942,American Restaurant,****,Under $10,False,False,True,False,True,True,False,False
168867839801221,"Meat-n-Place Drive Thru, Catering, & Special Events",2099,126,424,Caterer,****,Under $10,False,False,False,False,True,True,False,True
252533271430234,Zaiqa Restaurant  Drive Thru,4901,3,1412,Middle Eastern Restaurant,***,Under $10,True,True,True,True,True,True,True,True
150377238338717,H & H Drive In Restaurant,222,6,165,Family Style Restaurant,*****,Under $10,False,False,True,True,True,True,True,True
427105987400166,Restaurante Drive Inn,1341,16,817,Italian Restaurant,****,Between $10 - $99,False,True,False,False,False,False,False,True
1019736221385624,Syala Drive in,11186,136,31951,Drive In Restaurant,****,Between $10 - $99,False,False,True,True,True,True,True,False
241326952985803,Sachon Asian Cuisine,11056,1728,2334,Restaurant,****,Under $10,True,True,False,False,True,True,True,True
1166128520106816,Kings Drive In,4493,469,7347,Drive In Restaurant,****,Between $100 - $999,True,True,True,True,True,True,True,True
387152298091387,Drive Thru Hamb?rguer,12984,384,14976,Drive In Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
1424190287877363,The Boathouse,10718,1245,117926,Seafood Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
521606278001989,Food Garage NH-1,13563,222,17486,Drive In Restaurant,****,Between $100 - $999,False,True,True,True,True,True,False,True
486632804701486,Lake Terrace,93609,1320,26209,Seafood Restaurant,***,Between $10 - $99,True,True,True,False,True,True,False,False
237293533281360,Kabara Drive-In,4804,131,8666,Drive In Restaurant,****,Under $10,True,True,True,False,True,True,True,False
408215952625933,The Star Drive-In,7267,573,3706,Drive In Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
1471839646367800,The Kiltie Drive-In,6690,425,11006,Drive In Restaurant,****,Under $10,False,False,True,False,True,True,False,False
175217152893277,Chick-fil-A Hicksville,1186,103,4829,Drive In Restaurant,****,Between $10 - $99,False,False,False,True,True,True,False,False
362428840509710,Belew's Dairy Bar,6003,284,2925,Drive In Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
1156649871141392,Drive in Burger,15922,831,73811,Fast Food Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
1763700537230879,Los Guapos FoodPark,3915,475,3750,Drive In Restaurant,****,Under $10,False,False,False,False,False,True,False,True
515900671793794,La Michelada Drive Thru,37001,685,29000,Drive In Restaurant,****,Under $10,False,False,True,False,True,True,False,True
530755897106099,???????? ???????,1496,75,3461,Drive In Restaurant,****,Between $100 - $999,False,True,False,True,True,True,True,True
288342314954115,Sassetta,251,37,855,Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
281973308572394,Silantro Fil-Mex Cantina,16845,474,56963,Tex-Mex Restaurant,****,Under $10,False,False,True,False,True,True,False,False
238654652854710,Captain Hirams Sand Bar,2115,498,30404,Seafood Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
441438649350351,Oz Korean BBQ Elk Grove,1652,140,39132,Korean Restaurant,****,Between $10 - $99,False,True,False,False,True,True,True,True
1149945728398530,LoLa 42 Boston,1596,63,1391,Restaurant,****,Between $100 - $999,False,True,False,False,False,True,False,False
1310309655719969,Uncle Julio's-Orlando,15427,638,4421,Tex-Mex Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
305706702779108,Wally's Drive-In,2668,106,8664,Drive In Restaurant,****,Under $10,False,False,False,True,True,True,False,False
334327600065668,LuLu's Destin,24479,835,82086,Family Style Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
783492088329517,Hill Park Restaurant,3513,88,15502,Drive In Restaurant,None,Under $10,True,True,True,True,True,True,True,True
596188403823924,wagamama,663,81,16465,Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
145754975470289,The Boat House,3337,228,9246,Restaurant,****,More than $1000,False,True,False,False,False,True,False,False
126475354106032,Foundation Bar Kitchen Lounge,5157,204,12627,Restaurant,****,Between $10 - $99,False,True,False,False,True,True,True,True
59853951272,Strat's,7369,415,10073,Drive In Restaurant,****,Under $10,True,False,False,False,True,True,False,True
285090441873578,Mazzo Global Cafe,6623,11,1140,Restaurant,****,Under $10,True,True,True,True,True,True,True,True
126839844055145,Wood Ranch,1426,73,43539,Barbecue Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
790962607672842,RAM Restaurant & Brewery - Medford,1703,64,5778,American Restaurant,None,Between $10 - $99,False,False,True,False,True,True,False,True
180882458697404,Hooters,6910,99,13196,American Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
150910675047729,Gus's Drive-In,9121,65,3490,Drive In Restaurant,****,Under $10,False,False,False,True,True,True,False,False
191439630894983,Camilas Restaurant,83919,686,48498,Brazilian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
629240270556342,Chick-fil-A St. Cloud,3928,113,1408,Drive In Restaurant,****,Under $10,True,False,False,True,True,True,True,True
151798258209488,Boehringer's Drive-In,12953,134,6426,Fast Food Restaurant,****,Under $10,False,False,False,False,True,True,False,False
53089883093,Merrick Inn Restaurant,12406,407,22350,American Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,True
610658235768445,Circuit Drive In,3375,29,1538,Drive In Restaurant,****,Under $10,True,False,True,True,True,True,True,False
181054268617314,Hangar Bar,13637,90,11388,Restaurant,***,Between $10 - $99,False,True,True,False,True,True,True,True
84437501857,Rudy's Drive-In,8890,151,8984,Fast Food Restaurant,****,Under $10,False,False,True,False,True,True,True,True
661058003940011,Bier Markt Square One,3019,53,14795,European Restaurant,***,Between $10 - $99,False,True,True,True,True,True,False,True
121046217908784,CP Shuckers Shore Drive,4134,180,21492,Seafood Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
952813384804933,Mad Mex Lakeside,6864,55,6587,Spanish Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,True
709365102470074,The Distillery Woodfire Restaurant,3501,62,6403,Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
105371349493216,Antonello Ristorante and Enoteca Lounge,11245,132,11530,Italian Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
481621685507286,"Wissota Taphouse & Grill - Appleton, WI",402,120,205,Restaurant,****,Between $10 - $99,False,False,False,False,False,True,False,True
607763245901096,Japa Drive,21575,163,14344,Sushi Restaurant,None,Between $10 - $99,True,True,True,False,False,True,False,True
1420834081496632,Pisco Sour Restaurant & Lounge Park,10172,34,11190,Peruvian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
188259744928970,8 On The Point Chinese Restaurant,912,90,2481,Cantonese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
491396167688035,Suburb DriveIn,4505,27,1491,Drive In Restaurant,****,Between $10 - $99,True,False,True,True,True,True,False,False
581866908670175,Le Catrin Foodtruck,2178,74,99,Drive In Restaurant,*****,Under $10,True,False,True,False,True,True,True,True
1579476818992018,Union Square,10030,135,2998,Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
533856070138812,East Pala-Pala Resto Grill,645,78,4088,Seafood Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
716238155134047,John's Drive-In,3798,105,1943,Drive In Restaurant,****,Under $10,False,False,False,False,True,True,False,True
136215429758663,Sushi Drive,26738,180,12832,Sushi Restaurant,***,Between $100 - $999,True,True,True,False,True,True,False,True
121232261227178,The Gateway Restaurant & Lodge,1869,32,5861,Breakfast & Brunch Restaurant,****,Between $100 - $999,False,True,True,True,True,True,False,False
179596718805374,Los Cucos Mexican Restaurant,1733,153,26346,Mexican Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
230813427047796,Hooters,1228,34,6743,American Restaurant,***,Between $10 - $99,False,False,True,False,True,True,False,True
171819939503636,Sonic Drive-In of Phoenix,15851,49,444,Drive In Restaurant,****,Under $10,False,False,False,True,True,True,True,True
211328962683,Ardy & Ed's Drive In,9332,171,8386,Burger Restaurant,****,Under $10,True,False,True,False,True,True,False,True
186690658206,Candelori's Restaurant & Bar,13679,247,18704,Italian Restaurant,****,More than $1000,False,True,True,False,True,True,True,True
1559295617704368,The Alley,2468,203,402,Drive In Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
1663684783892475,Ella & Ollie's,946,49,1391,Seafood Restaurant,*****,Between $100 - $999,False,True,True,False,True,True,True,True
199652973572566,Smile Elephant Thai Restaurant,1025,48,5847,Thai Restaurant,****,Between $10 - $99,True,True,False,True,True,True,False,False
243711496083723,Angelica's,1231,33,23,Drive In Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,False
1667272643588773,Boiling Crawfish - Baymeadows,1468,90,1219,Seafood Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
111723708865101,Scotty's Drive-In,4769,213,1037,American Restaurant,****,Under $10,False,False,False,False,True,True,True,True
1521155454876343,Kinn Thai Westfield Kotara,918,90,4907,Thai Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
245243565964309,Diamond View Social House Restaurant,579,59,20,Restaurant,****,Under $10,False,False,False,True,True,False,False,False
131986560187389,The Riverside Inn,3123,70,23073,Restaurant,***,Between $10 - $99,False,True,True,True,True,True,True,True
117828724906105,Hammers Bar,1436,30,6634,American Restaurant,****,Under $10,False,True,True,False,True,True,False,True
317149171936,cafe Roux,10550,463,11364,Family Style Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,True
236170333130550,O'Galito Restaurant,22863,157,5402,Seafood Restaurant,***,Between $10 - $99,False,True,False,True,True,True,False,False
340073316413541,Diego's Burrito Factory- Thomas Drive,777,226,567,Mexican Restaurant,*****,Under $10,False,False,False,False,True,True,False,True
789802311115214,Tribal Cafe Nandhi Hills,1965,31,3689,Cafe,****,Between $10 - $99,False,False,False,True,True,True,True,False
1363682480313288,The Hangout Village,2614,202,9974,Drive In Restaurant,****,Between $10 - $99,False,False,True,True,True,True,True,False
353267738034338,Carolima's,5801,119,1816,Southern Restaurant,****,Between $10 - $99,True,False,False,True,True,True,False,False
1474975609431945,Warung Warung PH,1536,103,2554,Asian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,False
168948626799385,Cafe Rosso Perth,4242,168,2328,Italian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
222133544556186,The Fence Drive In,12196,134,10992,American Restaurant,****,Under $10,False,False,False,False,True,True,False,False
282262318595273,Wayback Burgers,7961,49,2386,Burger Restaurant,****,Under $10,False,False,False,False,True,True,False,False
297092653671578,Colombo Coffee,20137,10,3954,Restaurant,****,Between $10 - $99,False,True,False,True,True,False,True,False
950357205095681,Half & Half - Kitchen & Pub,1757,271,223,Nepalese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
651462774997997,Marine&Farm Sajima,11862,298,3192,Cafe,****,Between $100 - $999,False,True,True,True,True,True,True,False
425415427577547,Cali Singapore,33838,113,6279,Restaurant,***,Between $100 - $999,True,True,True,True,True,True,True,True
237605989652135,Sonic Drive-In,2826,7,1067,Fast Food Restaurant,***,Under $10,False,False,False,True,True,True,True,True
218174184863770,Dome Cafe Geraldton,2331,62,23928,Fast Food Restaurant,***,Between $10 - $99,False,False,False,True,True,False,True,False
431820530266335,Pika's Cafe Guam,8883,135,6495,Restaurant,****,Between $10 - $99,False,False,True,True,True,False,False,False
995452060469582,"Blasters Family Restaurant, Cape Gate",3969,64,7109,Family Style Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
602406579881313,TRIBECA NYC,5270,85,9607,American Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
471849959570722,Milopetra - Restaurant / Ethnic Cuisines,5120,20,1764,Greek Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
1680081688987823,Bordoisila Restaurant - Ethnic,627,3,81,Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
1036870023016069,Punjabi Dhani - the ethnic village restaurant,152,10,485,Hotel,****,Between $10 - $99,True,True,True,False,True,True,False,False
233976863329026,La Pasta world -Ethnic Italian Restaurant,1875,29,773,Italian Restaurant,****,Between $100 - $999,False,True,False,False,False,True,False,False
117422771683771,Dubb Ethnic Restaurant Istanbul,642,1,1318,Turkish Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
582402015210863,Bissli Ethnic Fusion Restaurant,2521,2,222,Asian Fusion Restaurant,**,Between $10 - $99,False,True,True,False,True,False,False,False
103720559708001,Koyla Ethnic Cuisine,5078,166,36071,Mughalai Restaurant,***,Between $100 - $999,True,True,True,False,False,True,False,False
1581605815414354,Hornbill - Ethnic Naga Cuisine Fine Dine and Cafe,2237,51,1156,Restaurant,****,Between $100 - $999,True,False,False,False,True,True,True,False
196508837440895,Borneo Ethnic Cuisine,472,9,58,Restaurant,****,Under $10,False,True,False,False,True,True,False,False
820211574687605,Sud Ethnic,5454,12,290,Pub,****,Between $10 - $99,False,True,True,False,False,True,False,True
154274377928083,Cross Culture - Ethnic Indian Cuisine,290,7,1528,Indian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
306913799425175,???????,484,2,152,Restaurant,****,Under $10,False,True,False,False,True,True,False,False
238402896576301,"Oryza, the ethnic kitchen",526,107,292,Indian Restaurant,*****,Under $10,False,True,True,True,True,True,True,True
254590398222769,????? Canary Ethnic Dining Bar,544,13,564,Bar,*****,Between $100 - $999,False,True,True,False,True,True,False,True
1351243734894923,Ethnic bistro PalaPa?????,127,5,112,Asian Fusion Restaurant,*****,Between $10 - $99,False,True,False,False,False,True,False,True
1598421317063480,Sichuan Chinese Restaurant,15666,228,23843,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
242573182419809,Chinese House Restaurant,19240,23,2960,Chicken Joint,****,Between $10 - $99,True,True,False,False,True,True,False,True
117075241644137,Mu Lan Midtown Chinese and Thai Restaurant,2609,32,3253,Thai Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
511688398998457,DAO  chinese restaurant,10884,260,863,Asian Restaurant,***,Between $10 - $99,False,True,True,False,True,True,True,True
134198359957969,Toppings Restaurant Filipino/Chinese,562,24,13723,Filipino Restaurant,****,Under $10,False,True,True,False,True,True,False,False
156047094435810,Lucky Chinese Restaurant,1769,34,8818,Asian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
153315038025650,Chinese Restaurant,1462,6,167,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
1192182430825165,Red Castle Chinese & Korean BBQ Restaurant,3016,518,2248,Asian Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
720328491393574,The Lotus Chinese Floating Restaurant,1590,116,18794,Cantonese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
1591968427732255,New Fortune Chinese Seafood Restaurant,710,57,7065,Dim Sum Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
1436713596543288,Confucius Restaurant - Authentic Chinese,1878,51,2344,Chinese Restaurant,****,Under $10,False,True,True,False,True,True,False,False
151345564903945,Dragon Palace Chinese Restaurant and KTV- Northbirdge,3149,82,37120,Arts & Entertainment,***,Between $10 - $99,True,True,False,False,True,True,False,False
500750163388599,HAKKA DHAKA,89866,1193,36476,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
208520536233749,Bluefish Chinese Japanese Restaurant,425,19,1147,Sushi Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
1807367386174462,Chinese Dynasty Restaurant,2060,19,236,Restaurant,*****,Under $10,False,True,True,False,True,True,False,False
162212893828303,HAOKE Chinese Seafood Restaurant,277,25,7631,Cantonese Restaurant,***,Between $10 - $99,False,True,True,False,True,True,False,True
1030708803712658,MALA Chinese BBQ Restaurant,7165,1753,1428,Barbecue Restaurant,***,Under $10,False,True,True,False,False,True,False,True
131606040245784,Go Sun Chinese Restaurant,2774,25,3839,Cantonese Restaurant,****,Under $10,True,True,True,False,True,True,False,False
215263311869667,Pearl River Chinese Restaurant,2547,717,3737,Buffet Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
508689189255142,Tattu Leeds,12167,816,6449,Chinese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
123632157673856,Kung Fu Thai & Chinese Restaurant,35738,148,19511,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
1303627909756965,Chong Qing Grilled Fish - Myanmar,14097,1801,866,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
335651689892980,Impala Chinese & South Indian Restaurant,9158,70,22271,Chinese Restaurant,None,Between $100 - $999,False,False,True,False,True,True,False,False
338249133032428,Spice Caves,54700,2645,19058,Indo Chinese Restaurant,****,Between $100 - $999,False,True,False,False,True,True,False,True
318587861852352,????? ???????? Azor SharkFin Chinese restaurant,4667,17,977,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
1895703360667432,Hong Bao Dim Sum and Authentic Hong Kong Cuisine,10783,1396,456,Chinese Restaurant,****,Between $100 - $999,False,True,False,True,True,True,True,True
1420280667989353,Shwe Pan Htike - hotpot,59179,1522,3028,Chinese Restaurant,****,Under $10,False,True,True,False,True,True,False,False
193204287358477,?????,1314,12,64131,Chinese Restaurant,***,Between $100 - $999,False,True,True,False,True,True,False,False
255918587844759,Chloe's Chinese Restaurant - Harbour,1766,47,4791,Asian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
144460542582051,???????,2844,94,6111,Chinese Restaurant,****,More than $1000,False,True,True,False,True,True,False,False
143685138234,Jane's Seafood & Chinese Restaurant,11506,926,15153,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,False,True,False,False
1637874006510037,Cafe Utopia,15981,630,604,Chinese Restaurant,****,Under $10,True,True,True,True,True,True,True,True
575354572572438,Tropical Chinese Restaurant,1574,47,9430,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
234679963282697,Shaukiwan Chinese Restaurant Xemxija hill Xemxija,6757,118,5423,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
1056883607661731,Grand Prince Thai & Chinese Restaurant,89610,479,46278,Thai Restaurant,None,Between $100 - $999,False,True,True,False,True,True,True,True
283168011835388,Hawkers Orlando,912,83,9185,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,True
131210280737705,Kim Soon Lay??? seafood restaurant,5304,2518,432,Chinese Restaurant,*****,Between $100 - $999,False,False,True,True,True,True,True,True
177871488924345,??????????,55125,2648,564,Chinese Restaurant,***,Between $10 - $99,True,True,True,True,True,True,False,True
606471869449460,????????,8430,333,11527,Chinese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,False
805734352795166,China Garden Connaught Place,64871,66,6105,Chinese Restaurant,****,Between $100 - $999,True,True,True,True,True,True,False,True
198347963621220,LIDO Cocina Tsina by Panciteria LIDO,95027,2347,653,Chinese Restaurant,****,Between $100 - $999,True,True,False,True,True,True,True,False
217473521603267,"Xinxian Chinese Restaurant, Dhanmondi, Dhaka",40782,113,58349,Cantonese Restaurant,***,Between $100 - $999,False,True,True,True,True,True,True,True
122992764431050,"New Garden Chinese Restaurant ( Aberkenfig, Bridgend )",4137,55,14400,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
1629722804015655,FUN FUN BBQ FISH,29020,20,696,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,True,True,False,False
934474006674706,Duck House Chinese Restaurant,203,7,1162,Chinese Restaurant,None,Between $10 - $99,False,True,True,False,True,True,False,True
511034249100195,Afzal Restaurant / Mao Chinese,945,50,10142,Chinese Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,False
297993487012525,Oriental City Chinese Restaurant  ??????,27776,98,3336,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
233337363350349,Ding How Chinese Restaurant,8251,329,27432,Cantonese Restaurant,****,Under $10,False,True,True,False,True,True,False,True
1714241158895861,Cheong Shing Chinese Restaurant,33879,1061,721,Chinese Restaurant,****,More than $1000,True,True,True,True,True,True,True,True
142774155750848,Chifa Du Kang Chinese Peruvian Restaurant,21535,146,8347,Peruvian Restaurant,****,Between $10 - $99,True,True,False,False,True,True,False,False
705149746230007,Chinese Hut,1561,41,2145,Cantonese Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
1470604673228344,Happy Garden Chinese Cuisine Restaurant,608,22,8653,Cantonese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
157936560932682,Noble House Chinese Restaurant -  Northern Cross,2775,29,3476,Thai Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
128333190552845,Seasons Chinese Restaurant Berwick,433,16,1330,Cantonese Restaurant,***,Between $10 - $99,True,True,True,False,False,True,True,True
268405420884,Asia Garden Chinese & Japanese Restaurant,15329,389,5449,Chinese Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,True
181269955385694,Star Kitchen Chinese Seafood Restaurant,1129,53,16082,Cantonese Restaurant,****,Between $10 - $99,False,False,True,True,True,True,False,True
168006766584945,Kings Land Chinese Seafood Restaurant,499,16,7282,Seafood Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,False
345261139153992,Chiyang Chinese Restaurant Kochi,707,71,1698,Chinese Restaurant,***,Under $10,False,False,True,False,True,True,False,False
335867000105139,Pagoda Chinese Restaurant,5790,158,475,Cantonese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,False
262627350517129,Alhambra Chinese restaurant,1449,11,2635,Fast Food Restaurant,****,Between $10 - $99,True,True,True,False,False,True,True,True
162263503579,Sinoni Restaurant - Chinese Cuisine,3682,25,651,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
176074639224886,Beijing Dumpling Chinese Restaurant,858,18,3713,Dim Sum Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
230911540365193,Bamboo Chinese Restaurant,5562,51,186,Restaurant,****,Under $10,True,True,True,False,True,True,False,False
292600087496720,Shanghai Blues Chinese Restaurant,989,27,4335,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
259240717573353,KING LOK Chinese Restaurant,605,19,3828,Chinese Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
235077536540978,Grand Harbour Chinese and Seafood Restaurant,2585,35,6843,Dim Sum Restaurant,None,Between $100 - $999,False,True,True,False,True,True,True,True
201409376544882,Ming Moon Birmingham Chinese Restaurant,10390,223,67097,Buffet Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
867367189971405,Cachanilla Chinese Restaurant,2769,13,2903,Cantonese Restaurant,****,Between $10 - $99,True,False,False,False,True,True,False,False
118889954858085,Butterfly Chinese Restaurant,726,41,6950,Bar,****,Between $10 - $99,False,True,True,False,True,True,False,True
166290353481668,Wang's table chinese and japanese restaurant,765,28,4835,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
150521041655312,Lucky Dragon Chinese Restaurant,420,4,780,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
1140175419360118,GeumSan Korean&Chinese Restaurant,11450,883,5144,Korean Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
426360487399672,888 Chinese Restaurant,557,21,6929,Cantonese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
108900029178523,Lam's Garden Chinese Restaurant,541,10,7750,Dim Sum Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
137904529903,Leanh's Chinese Restaurant,1114,27,4994,Chinese Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,False
165674296791161,Royal Baths Chinese Restaurant,933,53,8958,Cantonese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,True
507020372717340,Mongolian Chinese Restaurant,697,32,9792,Fast Food Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,True
211829678937926,Dynasty Chinese Restaurant & Lounge,2806,23,14802,Asian Fusion Restaurant,****,Under $10,True,True,False,False,True,True,False,True
221150971584442,Four Seasons Chinese Restaurant - Chinatown,96,49,5075,Cantonese Restaurant,****,Between $10 - $99,False,True,False,False,False,True,False,False
117062738312560,Hung Fong Chinese Restaurant,959,60,14144,Cantonese Restaurant,****,Under $10,True,True,True,False,True,True,False,False
168464613177568,Red Maple Chinese Restaurant,1613,18,7185,Cantonese Restaurant,****,Under $10,True,True,True,False,True,True,False,True
550440455030071,Tai Woo Chinese Restaurant / Tea House,991,50,3370,Cantonese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
227062074011237,S2 City Park Restaurant,542,161,9931,Chinese Restaurant,***,Between $100 - $999,False,True,True,False,True,True,False,False
183476131689255,Man Ho Chinese Restaurant,1838,17,5895,Chinese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
262893537137838,Imperial Court Chinese Restaurant,3965,13,3709,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
174403512595511,Ying Chow Chinese Restaurant Adelaide,2690,31,22715,Cantonese Restaurant,****,Under $10,False,True,False,False,False,True,False,False
1534947613395527,Pandu's Indo Chinese Restaurant,690,21,4897,Indian Restaurant,None,Between $10 - $99,True,True,True,True,True,True,False,False
160219573994028,Voongs Chinese Restaurant,465,94,3721,Chinese Restaurant,****,Between $10 - $99,False,True,False,False,False,True,False,False
106864379870,Imperial Cathay Chinese Restaurant,2139,21,8179,Cantonese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
1566327693618269,Tang KTV Chinese Restaurant,1692,57,4953,Cantonese Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
144076955634876,Gawler Palace Chinese Restaurant,267,5,2743,Cantonese Restaurant,***,Between $10 - $99,False,True,False,False,True,True,False,False
149673041736906,Double Dragon Chinese Restaurant,530,8,1424,Chinese Restaurant,****,Between $10 - $99,False,True,True,False,False,True,True,True
